FIGHTER1,FIGHTER2,WINNER,RATING1_BEFORE,RATING2_BEFORE,RATING1_AFTER,RATING2_AFTER,EVENT,DATE,TIME_FORMAT,ROUND,TIMESTAMP,FIGHTER1_OUTCOME,FIGHTER2_OUTCOME,TOTAL_TIME_MINUTES,TOTAL_TIME_SECONDS
Grant Dawson,Mark Madsen,Grant Dawson,1695.903066064619,1657.7741558997402,1731.530851536837,1622.1463704275222,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,3 Rnd (5-5-5),3,2:05,1,0,12.083333333333334,725.0
Marina Rodriguez,Amanda Lemos,Amanda Lemos,1719.2957587330052,1645.1843183685505,1664.8398001545827,1699.640276946973,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,5 Rnd (5-5-5-5-5),3,0:54,0,1,10.9,654.0
Mario Bautista,Benito Lopez,Mario Bautista,1593.9149458361082,1550.6077952373903,1628.9546886731182,1515.5680524003803,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,3 Rnd (5-5-5),1,4:54,1,0,4.9,294.0
Polyana Viana,Jinh Yu Frey,Polyana Viana,1470.169831750492,1491.3181275967452,1517.9055897952296,1443.5823695520075,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,3 Rnd (5-5-5),1,0:47,1,0,0.7833333333333333,47.0
Liudvik Sholinian,Johnny Munoz,Johnny Munoz,1465.4159266686459,1456.910409987834,1419.3145086704208,1503.0118279860592,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Carlos Candelario,Jake Hadley,Jake Hadley,1455.0,1452.7067973812373,1414.735989125595,1492.9708082556422,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,3 Rnd (5-5-5),2,2:39,0,1,7.65,459.0
Miranda Maverick,Shanna Young,Miranda Maverick,1540.4365868066427,1459.3269162219508,1575.1180056299922,1424.6454973986013,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Calvin Kattar,Arnold Allen,Arnold Allen,1712.2755273130124,1793.722354312082,1677.635471842976,1828.3624097821184,UFC Fight Night: Kattar vs. Allen,2022-10-29,5 Rnd (5-5-5-5-5),2,0:08,0,1,5.133333333333334,308.0
Tim Means,Max Griffin,Max Griffin,1635.99393158049,1608.487919154514,1614.413857978282,1630.0679927567219,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Waldo Cortes-Acosta,Jared Vanderaa,Waldo Cortes-Acosta,1500.0,1370.0091589980345,1528.9075117782374,1341.101647219797,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Josh Fremd,Tresean Gore,Tresean Gore,1456.5105651141516,1420.0208070169826,1412.3249050664176,1464.2064670647167,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),2,0:49,0,1,5.816666666666666,349.0
Dustin Jacoby,Khalil Rountree Jr.,Khalil Rountree Jr.,1679.8756356105903,1546.6708330958134,1652.5626048630354,1573.9838638433682,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Phil Hawes,Roman Dolidze,Roman Dolidze,1591.1312623019603,1598.778219721441,1547.1215394728565,1642.7879425505448,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),1,4:09,0,1,4.15,249.0
Andrei Arlovski,Marcos Rogerio de Lima,Marcos Rogerio de Lima,1663.586343546255,1564.7247678534225,1612.502034922376,1615.8090764773015,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),1,1:50,0,1,1.8333333333333333,110.0
Joseph Holmes,Junyong Park,Junyong Park,1485.7928007520707,1534.1582804835894,1451.325390520965,1568.625690714695,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),2,3:04,0,1,8.066666666666666,484.0
Chase Hooper,Steve Garcia,Steve Garcia,1517.9467945470217,1465.4786862346787,1466.2022966447498,1517.2231841369505,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),1,1:32,0,1,1.5333333333333334,92.0
Cody Durden,Carlos Mota,Cody Durden,1535.2876744188402,1500.0,1575.7328515654044,1459.5548228534358,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Christian Rodriguez,Joshua Weems,Christian Rodriguez,1462.4107132627332,1500.0,1506.7215332397575,1455.6891800229757,UFC Fight Night: Kattar vs. Allen,2022-10-29,3 Rnd (5-5-5),1,4:07,1,0,4.116666666666666,247.0
Katlyn Chookagian,Manon Fiorot,Manon Fiorot,1759.2836997947954,1660.210492283996,1701.7885510536867,1717.7056410251048,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Charles Oliveira,Islam Makhachev,Islam Makhachev,1951.5144574307974,1858.6332258139814,1901.0687744376046,1909.0789088071742,UFC 280: Oliveira vs. Makhachev,2022-10-22,5 Rnd (5-5-5-5-5),2,3:16,0,1,8.266666666666667,496.0
Aljamain Sterling,TJ Dillashaw,Aljamain Sterling,1857.6712158821356,1844.7492626314065,1900.9983304609582,1801.422148052584,UFC 280: Oliveira vs. Makhachev,2022-10-22,5 Rnd (5-5-5-5-5),2,3:44,1,0,8.733333333333333,524.0
Petr Yan,Sean O'Malley,Sean O'Malley,1805.6425007977368,1714.585617092154,1780.5176489590522,1739.7104689308387,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Beneil Dariush,Mateusz Gamrot,Beneil Dariush,1835.3716973145793,1695.827596182518,1863.2108792185452,1667.988414278552,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Belal Muhammad,Sean Brady,Belal Muhammad,1867.025452830274,1732.3900916956447,1895.4108623159036,1704.004682210015,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),2,4:47,1,0,9.783333333333333,587.0
Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Abubakar Nurmagomedov,1501.3260065170698,1455.0,1540.3611504844664,1415.9648560326034,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Volkan Oezdemir,Nikita Krylov,Nikita Krylov,1618.8240569173272,1636.7211283690735,1576.1400448646643,1679.4051404217364,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Armen Petrosyan,AJ Dobson,Armen Petrosyan,1482.6645529921364,1456.2780552379727,1524.2535185510753,1414.6890896790337,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Muhammad Mokaev,Malcolm Gordon,Muhammad Mokaev,1584.4577905587112,1527.9608663965334,1618.0100729196886,1494.408584035556,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,4:26,1,0,14.433333333333334,866.0
Karol Rosa,Lina Lansberg,Karol Rosa,1566.9077760159616,1473.5075803849115,1585.3444418520137,1455.0709145488595,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Makhmud Muradov,Caio Borralho,Caio Borralho,1576.10884289955,1587.4238632624456,1532.5738510877832,1630.9588550742124,UFC 280: Oliveira vs. Makhachev,2022-10-22,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Misha Cirkunov,Alonzo Menifield,Alonzo Menifield,1488.4410771621488,1581.9717571112592,1455.270812649684,1615.1420216237238,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),1,1:28,0,1,1.4666666666666666,88.0
Alexa Grasso,Viviane Araujo,Alexa Grasso,1635.3212862326554,1626.4159492551912,1679.168115848507,1582.5691196393398,UFC Fight Night: Grasso vs. Araujo,2022-10-15,5 Rnd (5-5-5-5-5),5,5:00,1,0,25.0,1500.0
Cub Swanson,Jonathan Martinez,Jonathan Martinez,1675.4590281643,1666.4702739908448,1629.2950607122948,1712.63424144285,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),2,4:19,0,1,9.316666666666666,559.0
Jordan Wright,Dusko Todorovic,Dusko Todorovic,1441.5058753885864,1444.6994804723345,1396.9195007839085,1489.2858550770125,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),2,3:12,0,1,8.2,492.0
Raphael Assuncao,Victor Henry,Raphael Assuncao,1575.7407952744386,1562.5495720387555,1619.0330831028982,1519.257284210296,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Mana Martinez,Brandon Davis,Mana Martinez,1474.4109075362815,1424.3981657045815,1491.551664348357,1407.257408892506,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Joanderson Brito,Lucas Alexander,Joanderson Brito,1511.2187612905084,1500.0,1549.9276023788889,1461.2911589116195,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),1,2:02,1,0,2.033333333333333,122.0
Piera Rodriguez,Sam Hughes,Piera Rodriguez,1538.0815617933342,1482.9106888320994,1575.995269689456,1444.9969809359775,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Tatsuro Taira,CJ Vergara,Tatsuro Taira,1545.0,1471.5125565958988,1576.66339748802,1439.8491591078787,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),2,4:19,1,0,9.316666666666666,559.0
Mike Jackson,Pete Rodriguez,Pete Rodriguez,1481.5691393572604,1455.0,1433.1345859604912,1503.4345533967692,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),1,1:33,0,1,1.55,93.0
Nick Maximov,Jacob Malkoun,Jacob Malkoun,1525.584064777795,1518.4188973804332,1479.6561608929062,1564.346801265322,UFC Fight Night: Grasso vs. Araujo,2022-10-15,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Ilir Latifi,Aleksei Oleinik,Ilir Latifi,1577.5364781032335,1548.2169624671476,1618.7479912089898,1507.0054493613914,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Randy Brown,Francisco Trinaldo,Randy Brown,1677.969632363498,1736.7473051755476,1730.5107344301744,1684.2062031088713,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Raoni Barcelos,Trevin Jones,Raoni Barcelos,1580.5205171547175,1464.2200915272786,1610.995731836992,1433.744876845004,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Sodiq Yusuff,Don Shainis,Sodiq Yusuff,1690.8234335157838,1500.0,1710.8255981711175,1479.9978353446663,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),1,0:30,1,0,0.5,30.0
Mike Davis,Viacheslav Borshchev,Mike Davis,1560.1494363548998,1486.3990647329056,1595.7381883240994,1450.810312763706,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Mackenzie Dern,Yan Xiaonan,Yan Xiaonan,1625.2408671233386,1629.1031491791296,1600.5187692099082,1653.82524709256,UFC Fight Night: Dern vs. Yan,2022-10-01,5 Rnd (5-5-5-5-5),5,5:00,0,1,25.0,1500.0
John Castaneda,Daniel Santos,Daniel Santos,1560.5709147971615,1462.6747805823707,1503.216598642853,1520.0290967366793,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),2,4:28,0,1,9.466666666666667,568.0
Joaquim Silva,Jesse Ronson,Joaquim Silva,1481.2600382424853,1409.9105597437044,1517.1465792056865,1374.0240187805032,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),2,3:08,1,0,8.133333333333333,488.0
Krzysztof Jotko,Brendan Allen,Brendan Allen,1676.565581669394,1665.8771000006993,1635.3354128021074,1707.107268867986,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),1,4:17,0,1,4.283333333333333,257.0
Julija Stoliarenko,Chelsea Chandler,Chelsea Chandler,1427.9619509498236,1500.0,1392.1609016332584,1535.8010493165652,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),1,4:15,0,1,4.25,255.0
Guido Cannetti,Randy Costa,Guido Cannetti,1473.8505767477095,1455.562305625311,1511.7470041874938,1417.6658781855267,UFC Fight Night: Dern vs. Yan,2022-10-01,3 Rnd (5-5-5),1,1:04,1,0,1.0666666666666667,64.0
Trevin Giles,Louis Cosce,Trevin Giles,1512.831905167723,1455.0,1550.409913286528,1417.421991881195,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Cory Sandhagen,Song Yadong,Cory Sandhagen,1712.1056461588505,1744.5341869240094,1739.4323146952606,1717.2075183875993,UFC Fight Night: Sandhagen vs. Song,2022-09-17,5 Rnd (5-5-5-5-5),4,5:00,1,0,20.0,1200.0
Andre Fili,Bill Algeo,Andre Fili,1501.8228407469687,1574.3011536971678,1525.9355415388454,1550.1884529052911,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Joe Pyfer,Alen Amedovski,Joe Pyfer,1500.0,1375.8075036854834,1529.566344083564,1346.2411596019194,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),1,3:55,1,0,3.9166666666666665,235.0
Tanner Boser,Rodrigo Nascimento,Rodrigo Nascimento,1567.9501657130784,1533.046827535964,1545.9476999508606,1555.0492932981817,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Anthony Hernandez,Marc-Andre Barriault,Anthony Hernandez,1555.1565756726134,1510.3596191326628,1590.0275266188248,1475.4886681864514,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),3,1:53,1,0,11.883333333333333,713.0
Chidi Njokuani,Gregory Rodrigues,Gregory Rodrigues,1583.619868446967,1611.368842746942,1542.2063044277847,1652.7824067661243,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),2,1:27,0,1,6.45,387.0
Nikolas Motta,Cameron VanCamp,Nikolas Motta,1463.7515733003847,1458.4515535818807,1508.065165808327,1414.1379610739384,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),1,3:49,1,0,3.816666666666667,229.0
Denise Gomes,Loma Lookboonmee,Loma Lookboonmee,1500.0,1502.5582773830324,1455.3313431510562,1547.2269342319762,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Trey Ogden,Daniel Zellhuber,Trey Ogden,1482.1979615586497,1500.0,1529.501673222066,1452.6962883365836,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Mariya Agapova,Gillian Robertson,Gillian Robertson,1478.8137607233584,1516.8120172254828,1443.1711122995384,1552.4546656493028,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),2,2:19,0,1,7.316666666666666,439.0
Tony Gravely,Javid Basharat,Javid Basharat,1576.4571553697529,1546.371387993173,1527.570145110197,1595.2583982527287,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Damon Jackson,Pat Sabatini,Damon Jackson,1592.7649697329384,1652.5909983368927,1645.437974957949,1599.917993111882,UFC Fight Night: Sandhagen vs. Song,2022-09-17,3 Rnd (5-5-5),1,1:09,1,0,1.15,69.0
Nate Diaz,Tony Ferguson,Nate Diaz,1707.5403293980783,1682.4387505206641,1744.6554211291818,1645.3236587895606,UFC 279: Diaz vs. Ferguson,2022-09-10,5 Rnd (5-5-5-5-5),4,2:52,1,0,17.866666666666667,1072.0
Khamzat Chimaev,Kevin Holland,Khamzat Chimaev,1736.2469285761756,1680.1807840819758,1769.847527267093,1646.5801853910584,UFC 279: Diaz vs. Ferguson,2022-09-10,5 Rnd (5-5-5-5-5),1,2:13,1,0,2.216666666666667,133.0
Li Jingliang,Daniel Rodriguez,Daniel Rodriguez,1719.5154396918729,1693.8642584229794,1698.0415160862926,1715.3381820285597,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Irene Aldana,Macy Chiasson,Irene Aldana,1623.1418167665736,1599.81074692171,1665.124501085227,1557.8280626030567,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),3,2:21,1,0,12.35,741.0
Johnny Walker,Ion Cutelaba,Johnny Walker,1539.0698006077373,1514.1134531768757,1576.2015262533548,1476.9817275312582,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),1,4:37,1,0,4.616666666666666,277.0
Hakeem Dawodu,Julian Erosa,Julian Erosa,1612.5293995879897,1514.6632118065954,1555.1786698478845,1572.0139415467006,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Jailton Almeida,Anton Turkalj,Jailton Almeida,1589.8714984633646,1500.0,1619.7494175627362,1470.1220809006284,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),1,4:27,1,0,4.45,267.0
Denis Tiuliulin,Jamie Pickett,Denis Tiuliulin,1460.0,1471.4882149466887,1506.4874162810916,1425.0007986655971,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),2,4:52,1,0,9.866666666666667,592.0
Jake Collier,Chris Barnett,Chris Barnett,1492.5186195319714,1457.3034609520637,1442.9730929308414,1506.8489875531936,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),2,2:24,0,1,7.4,444.0
Norma Dumont,Danyelle Wolf,Norma Dumont,1561.5541791173057,1500.0,1598.6640367502948,1462.8901423670109,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Chad Anheliger,Alatengheili,Alatengheili,1539.9793325425092,1591.0094204781803,1501.5416493436649,1629.4471036770246,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Melissa Martinez,Elise Reed,Elise Reed,1500.0,1427.0480905357006,1445.6876931282927,1481.3603974074078,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Darian Weeks,Yohan Lainesse,Yohan Lainesse,1422.951560803116,1456.5166092595066,1404.8777316515536,1474.590438411069,UFC 279: Diaz vs. Ferguson,2022-09-10,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
John Makdessi,Nasrat Haqparast,Nasrat Haqparast,1624.7258414863163,1536.5580305253322,1568.5452875346566,1592.738584476992,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Ciryl Gane,Tai Tuivasa,Ciryl Gane,1788.2686676558048,1727.13700255358,1825.4315783844315,1689.9740918249533,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,5 Rnd (5-5-5-5-5),3,4:23,1,0,14.383333333333333,863.0
Robert Whittaker,Marvin Vettori,Robert Whittaker,1862.9965559029454,1749.0784333810097,1893.7487900201756,1718.3261992637795,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Nassourdine Imavov,Joaquin Buckley,Nassourdine Imavov,1616.833542319394,1576.9946550866375,1656.696089599779,1537.1321078062524,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Alessio Di Chirico,Roman Kopylov,Roman Kopylov,1424.8306588003497,1424.461678137745,1379.7828682910679,1469.5094686470268,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),3,1:09,0,1,11.15,669.0
William Gomis,Jarno Errens,William Gomis,1500.0,1500.0,1545.0,1455.0,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Abus Magomedov,Dustin Stoltzfus,Abus Magomedov,1500.0,1453.0682237433286,1538.9580808538865,1414.1101428894422,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),1,0:19,1,0,0.31666666666666665,19.0
Fares Ziam,Michal Figlak,Fares Ziam,1492.2362588294304,1500.0,1538.2416544423968,1453.9946043870336,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Benoit Saint Denis,Gabriel Miranda,Benoit Saint Denis,1509.9007934693025,1500.0,1553.61878563144,1456.2820078378625,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),2,0:16,1,0,5.266666666666667,316.0
Khalid Taha,Cristian Quinonez,Cristian Quinonez,1427.2982933769676,1500.0,1391.5795770337616,1535.718716343206,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),1,3:15,0,1,3.25,195.0
Stephanie Egger,Ailin Perez,Stephanie Egger,1509.5205752541806,1500.0,1548.4247527892353,1461.0958224649453,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),2,4:54,1,0,9.9,594.0
Charles Jourdain,Nathaniel Wood,Nathaniel Wood,1540.1778249353636,1592.3287628352064,1501.88216010604,1630.62442766453,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Marcin Tybura,Alexandr Romanov,Marcin Tybura,1661.232717068946,1648.4671612512693,1685.3145746140565,1624.3853037061588,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Wu Yanan,Lucie Pudilova,Lucie Pudilova,1403.4108561092892,1409.2640772311818,1359.1688960035005,1453.5060373369704,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),2,4:04,0,1,9.066666666666666,544.0
Kamaru Usman,Leon Edwards,Leon Edwards,2048.6093838585975,1853.9917725923294,1980.7452408739612,1921.8559155769658,UFC 278: Usman vs. Edwards,2022-08-20,5 Rnd (5-5-5-5-5),5,4:04,0,1,24.066666666666666,1444.0
Paulo Costa,Luke Rockhold,Paulo Costa,1660.9953478199498,1654.1519028770251,1705.109096625732,1610.0381540712428,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Jose Aldo,Merab Dvalishvili,Merab Dvalishvili,1830.8036392983195,1737.24243669673,1773.9702237923136,1794.0758522027359,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Tyson Pedro,Harry Hunsucker,Tyson Pedro,1532.2267742333222,1412.2969251829545,1562.2823093668374,1382.2413900494394,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),1,1:05,1,0,1.0833333333333333,65.0
AJ Fletcher,Ange Loosa,Ange Loosa,1464.6278257978508,1457.6228857349347,1418.7206659952403,1503.5300455375452,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Aoriqileng,Jay Perrin,Aoriqileng,1467.4091377609104,1456.0660684045429,1510.940500515489,1412.5347056499643,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Daniel Da Silva,Victor Altamirano,Victor Altamirano,1422.9090517412972,1480.0,1385.237652511188,1517.6713992301093,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),1,3:39,0,1,3.65,219.0
Leonardo Santos,Jared Gordon,Jared Gordon,1606.7303449000717,1579.9260578206977,1558.265514058928,1628.3908886618415,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Amir Albazi,Francisco Figueiredo,Amir Albazi,1574.2522909957574,1517.0534878108501,1607.7258918932205,1483.579886913387,UFC 278: Usman vs. Edwards,2022-08-20,3 Rnd (5-5-5),1,4:34,1,0,4.566666666666666,274.0
Devin Clark,Azamat Murzakanov,Azamat Murzakanov,1558.6373781077089,1551.9206664425726,1512.7675352101805,1597.790509340101,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),3,1:18,0,1,11.3,678.0
Yazmin Jauregui,Iasmin Lucindo,Yazmin Jauregui,1500.0,1500.0,1545.0,1455.0,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Marlon Vera,Dominick Cruz,Marlon Vera,1767.7306840958672,1721.2843049741948,1806.7505119887192,1682.2644770813429,UFC Fight Night: Vera vs. Cruz,2022-08-13,5 Rnd (5-5-5-5-5),4,2:17,1,0,17.283333333333335,1037.0
Nate Landwehr,David Onama,Nate Landwehr,1506.5200716384827,1544.028109416018,1534.2085555481008,1516.3396255064,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Ode Osbourne,Tyson Nam,Tyson Nam,1541.56857820645,1510.3909023930978,1492.54123726414,1559.4182433354079,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),1,2:59,0,1,2.9833333333333334,179.0
Bruno Silva,Gerald Meerschaert,Gerald Meerschaert,1577.3232411724343,1579.2758363272114,1537.5480396305159,1619.05103786913,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),3,1:39,0,1,11.65,699.0
Priscila Cachoeira,Ariane Lipski,Priscila Cachoeira,1491.300444851065,1490.697346718654,1536.222331411249,1445.7754601584702,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),1,1:05,1,0,1.0833333333333333,65.0
Martin Buday,Lukasz Brzeski,Martin Buday,1545.3427289820577,1500.0,1562.7473100765494,1482.5954189055083,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Jason Witt,Josh Quinlan,Josh Quinlan,1447.8655026187353,1500.0,1409.5677556570547,1538.2977469616806,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),1,2:09,0,1,2.15,129.0
Angela Hill,Loopy Godinez,Angela Hill,1459.8544910142098,1576.6563377930795,1519.437427425783,1517.0734013815063,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Gabriel Benitez,Charlie Ontiveros,Gabriel Benitez,1463.3291540018172,1427.7338102875872,1503.7348935031594,1387.328070786245,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),1,3:33,1,0,3.55,213.0
Cynthia Calvillo,Nina Nunes,Nina Nunes,1550.6061151144968,1529.0972197228493,1529.3695429044653,1550.3337919328808,UFC Fight Night: Vera vs. Cruz,2022-08-13,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
